Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée;
0222-A-4604-2401;;222;222;2456;Pont Brand;12;true;true;262
0204-B-1614-2844;;204;204;1737;Joliot-Curie;2;true;true;419
0050-A-3301-1563-3308;;50;50;1006;Turmel;18;true;true;111
0067-A-4151-1556-2057;;67;67;4153;Saules;3;true;true;395
0222-A-4604-2401;;222;222;2401;Champ Devant;14;true;true;495
0204-B-1614-2844;;204;204;2814;CHP Saint-Grégoire;6;true;true;369
0050-A-3301-1563-3308;;50;50;1432;Vitré Foulon;20;true;true;109
0067-A-4151-1556-2057;;67;67;2039;Bordage;10;true;true;153
0222-B-2401-4603;;222;222;2402;Omblais;2;true;true;311
0206-A-2054-1007;;206;206;2054;Métairies Chalotais;1;true;true;12
0050-B-1515-3301;;50;50;1515;Moulin de Joué;1;true;true;32
0067-A-4151-1556-2057;;67;67;2058;Peupliers;12;true;true;120
0222-B-2401-4603;;222;222;2405;Betton Mairie;5;true;true;180
0206-A-2054-1007;;206;206;2055;Cesson Piscine;2;true;true;312
0050-B-1515-3301;;50;50;1516;Bois Perrin;2;true;true;219
0067-A-4151-1556-2057;;67;67;2059;Monniais;13;true;true;322
0222-B-2401-4603;;222;222;2417;Betton Centre;6;true;true;141
0206-A-2054-1007;;206;206;2056;Cesson Mairie;3;true;true;359
0050-B-1515-3301;;50;50;1036;Donzelot;6;true;true;492
0067-A-4151-1556-2089;;67;67;4151;Anjou;1;true;true;78
0222-B-2401-4603;;222;222;2435;Mozart;7;true;true;337
0206-A-2054-1007;;206;206;2014;Sports et Nature;5;true;true;490
0050-B-1515-3301;;50;50;3304;Anne de Bretagne;17;true;true;406
0067-A-4151-1556-2089;;67;67;2058;Peupliers;13;true;true;65
0222-B-2401-4603;;222;222;4602;Fonderies;13;true;true;273
0206-A-2054-1007;;206;206;1683;Turmel;11;true;true;268
0050-B-1563-3301;;50;50;1515;Moulin de Joué;4;true;true;463
0067-A-4151-1556-2089;;67;67;2060;Rond Point de Bray;15;true;true;278
0223-B-2804-2458;;223;223;2416;Haye Renaud Gare;6;true;true;384
0206-B-1033-2043;;206;206;2059;Monniais;7;true;true;351
0050-B-1563-3301;;50;50;1152;Docteur Quentin;6;true;true;449
0067-B-1556-2089;;67;67;1556;République;2;true;true;126
0223-B-2804-4603;;223;223;4610;Chopinais;3;true;true;472
0206-B-1033-2043;;206;206;2022;Sports et Nature;8;true;true;380
0050-B-1563-3301;;50;50;2077;Lande Bouhard;12;true;true;192
0067-B-1556-2089;;67;67;2089;Rigourdière;17;true;true;35
0223-B-2804-4603;;223;223;4602;Fonderies;6;true;true;73
0206-B-1033-2043;;206;206;2023;Vilaine;9;true;true;470
0050-B-1563-3301;;50;50;2073;Victoire;15;true;true;371
0067-B-1556-4151;;67;67;1556;République;2;true;true;219
0223-B-2804-4603-2416;;223;223;4608;Chevaigné Gare;11;true;true;306
0206-B-1033-2043;;206;206;2043;Cormier;17;true;true;323
0050-B-1563-3301;;50;50;3323;Curien;22;true;true;230
0067-B-1556-4151;;67;67;4161;Mainguère;8;true;true;369
0223-B-2804-4603-2416;;223;223;4602;Fonderies;13;true;true;36
0206-B-1033-2068;;206;206;1684;Turmel;2;true;true;457
0050-B-1563-3301-3308;;50;50;3310;Portail;16;true;true;95
0067-B-1556-4151-2065;;67;67;1524;Hôpital Régnier;6;true;true;230
0224-A-2841-4074;;224;224;2841;Jean-Paul II;1;true;true;25
0206-B-1033-2068;;206;206;2020;Taillis;5;true;true;227
0050-B-1563-3301-3308;;50;50;3312;Juteauderies;20;true;true;321
0067-B-1556-4151-2065;;67;67;1523;Moulin de Joué;7;true;true;206
0224-A-2841-4074;;224;224;3501;Fougerolle;7;true;true;132
0206-B-1033-2068;;206;206;2059;Monniais;7;true;true;173
0050-B-1563-3301-3308;;50;50;3302;Thorigné Mairie;23;true;true;483
0067-B-1556-4151-2065;;67;67;2020;Taillis;11;true;true;307
0224-A-2841-4074;;224;224;3515;Silandière;8;true;true;340
0207-A-2052-1056;;207;207;2009;Fontenelle;3;true;true;185
0050-B-1563-3301-3308;;50;50;3323;Curien;24;true;true;446
0067-B-1556-4151-2065;;67;67;4157;Pâtis;19;true;true;208
0224-A-2841-4074;;224;224;4059;La Chapelle Centre;11;true;true;83
0207-A-2052-1056;;207;207;2010;Mare Pavée;4;true;true;340
0051-A-2401-1606;;51;51;2405;Betton Mairie;5;true;true;125
0067-B-1556-4151-2065;;67;67;4161;Mainguère;23;true;true;334
0224-B-4073-2841;;224;224;4073;Besneraie;1;true;true;245
0207-B-1167-2052;;207;207;2024;Muguet;7;true;true;143
0051-A-2401-1606;;51;51;2408;Marronniers;8;true;true;146
0067-B-1556-4151-2065;;67;67;4151;Anjou;24;true;true;404
0224-B-4073-2841;;224;224;4053;Métairie;2;true;true;245
0207-B-1663-2052;;207;207;2052;Lycée Ozanam;2;true;true;249
0051-A-2401-1606;;51;51;2827;Maison Blanche;12;true;true;120
0067-B-1556-4151-2106;;67;67;1169;Musée Beaux Arts;3;true;true;297
0224-B-4073-2841;;224;224;4054;La Chapelle Centre;3;true;true;374
0208-A-2840-2808;;208;208;2808;Uttenreuth;2;true;true;354
0051-A-2401-1606;;51;51;1485;Saint-Laurent;13;true;true;314
0067-B-1556-4151-2106;;67;67;1524;Hôpital Régnier;6;true;true;419
0225-A-2841-3125;;225;225;3167;Champalaune;6;true;true;132
0212-A-1661-4355;;212;212;2722;Potiers;6;true;true;178
0051-A-2401-1606;;51;51;1260;Gros Chêne;16;true;true;498
0067-B-1556-4151-2106;;67;67;1523;Moulin de Joué;7;true;true;12
0225-A-2841-3125;;225;225;3133;Ouessant;7;true;true;247
0212-A-1661-4355;;212;212;4360;Leuzières;10;true;true;407
0051-A-2401-1606;;51;51;1606;Place Hoche;18;true;true;203
0067-B-1556-4151-2106;;67;67;4159;Provence;23;true;true;153
0225-B-3125-2841;;225;225;3168;Champalaune;3;true;true;59
0212-A-1661-4355;;212;212;4355;Champ Mulon;14;true;true;110
0051-A-2401-1606-2458;;51;51;2403;Brocéliande;3;true;true;280
0067-B-1556-4151-2106;;67;67;4160;Saules;24;true;true;128
0225-B-3125-2841;;225;225;3176;Pacé Cimetière;7;true;true;314
0212-B-4352-1450;;212;212;2708;Centre;6;true;true;488
0051-A-2401-1606-2458;;51;51;1486;Hôtel de Région;18;true;true;268
0068-A-4507-1529;;68;68;4504;Flume;5;true;true;238
0226-A-3502-3162;;226;226;3502;Pierre Texier;1;true;true;115
0212-B-4352-1450;;212;212;2712;Mail Lancé;9;true;true;397
0051-A-2401-1606-2458;;51;51;1260;Gros Chêne;20;true;true;163
0068-B-1529-4507;;68;68;1297;Villejean-Université;2;true;true;312
0226-A-3502-3162;;226;226;3504;Courtines;3;true;true;1
0213-A-1668-3204;;213;213;3216;Plardière;3;true;true;300
0051-B-1167-3951;;51;51;1026;Sainte-Anne;2;true;true;242
0068-B-1529-4507;;68;68;1537;Léonard;4;true;true;149
0226-A-4073-3162-3504;;226;226;3505;Belle Epine;5;true;true;217
0213-A-1668-3204;;213;213;3219;Coteau;6;true;true;473
0051-B-1167-3951;;51;51;1490;Hôtel de Région;8;true;true;209
0068-B-1529-4507;;68;68;2837;La Brosse;8;true;true;388
0226-A-4507-3162;;226;226;4508;Coualeuc;2;true;true;101
0213-A-1668-3204;;213;213;3259;Ormes Blanches;8;true;true;22
0051-B-1167-3951;;51;51;2829;Maison Blanche;10;true;true;423
0068-B-1529-4507;;68;68;4505;Gévezé Mairie;10;true;true;96
0226-A-4507-3162;;226;226;4073;Besneraie;6;true;true;383
0051-B-1167-3951;;51;51;2420;Brocéliande;19;true;true;199
0068-B-1529-4507;;68;68;4507;Cheval Blanc;13;true;true;476
0226-A-4507-3162;;226;226;3500;Silandière;11;true;true;216
0051-B-1167-3951;;51;51;4603;Pommiers;30;true;true;467
0070-A-3951-1606;;70;70;2076;Lande Bouhard;12;true;true;115
0226-A-4507-3162;;226;226;3502;Pierre Texier;13;true;true;474
0051-B-1167-3951;;51;51;3954;Terrain des Sports;32;true;true;152
0070-A-3951-1606;;70;70;1009;Metz Volney;17;true;true;59
0226-A-4507-3162;;226;226;3504;Courtines;15;true;true;465
0051-B-1167-3951;;51;51;3951;Cropy;35;true;true;441
0070-A-3951-1606;;70;70;1606;Place Hoche;19;true;true;10
0226-B-3162-4074;;226;226;3501;Fougerolle;7;true;true;39
0051-B-1606-2401;;51;51;2401;Champ Devant;19;true;true;136
0070-B-1606-3951;;70;70;1031;Metz Volney;4;true;true;419
0226-B-3162-4074;;226;226;3515;Silandière;8;true;true;10
0051-B-1606-2401-2451;;51;51;1606;Place Hoche;1;true;true;357
0070-B-1606-3951;;70;70;1429;Joliot-Curie;6;true;true;459
0226-B-3162-4074;;226;226;4058;Viennais;10;true;true;407
0051-B-1606-2401-2451;;51;51;2451;Gentilhommière;15;true;true;403
0009-B-1390-1372;;9;9;1396;Champion de Cicé;7;true;true;89
0226-B-3162-4507;;226;226;3162;Centre scolaire Pacé;1;true;true;121
0051-B-1606-2401-2451;;51;51;2419;Trégor;20;true;true;436
0009-B-1390-1372;;9;9;1612;Saint-Conwoïon;11;true;true;167
0226-B-3162-4507;;226;226;4505;Gévezé Mairie;6;true;true;204
0052-A-4069-1497;;52;52;4054;La Chapelle Centre;3;true;true;17
0009-B-1390-1372;;9;9;1022;Plélo Colombier;14;true;true;330
0226-B-3162-4507;;226;226;4509;Coualeuc;8;true;true;325
0052-A-4069-1497;;52;52;4056;Sénestrais;5;true;true;36
0009-B-1390-1372;;9;9;1023;La Criée;15;true;true;462
0227-A-3162-3732;;227;227;3771;Champs Bleus;3;true;true;90
0052-A-4069-1497;;52;52;3514;Fougerolle;7;true;true;230
0009-B-1390-1372;;9;9;1016;République;16;true;true;345
0227-A-3162-3732;;227;227;3764;Vallée;6;true;true;346
0052-A-4069-1497;;52;52;3504;Courtines;10;true;true;226
0009-B-1390-1372;;9;9;1026;Sainte-Anne;18;true;true;269
0227-A-3162-3732;;227;227;3732;Ile des Bois;14;true;true;353
0052-A-4069-1497;;52;52;1492;Grand Quartier;15;true;true;429
0009-B-1390-1372;;9;9;1404;Trégain;25;true;true;129
0227-A-3162-3763;;227;227;3762;Vezin Centre;4;true;true;289
0052-A-4069-1497;;52;52;1493;Préfecture;17;true;true;9
0009-B-1390-1372;;9;9;1406;Gast;27;true;true;480
0227-B-3732-3162;;227;227;3756;Lion d'Or;10;true;true;498
0052-A-4069-3732;;52;52;3506;Décoparc;12;true;true;404
0011-A-1208-3751;;11;11;1245;Serpette;4;true;true;325
0227-B-3732-3162;;227;227;3770;Champs Bleus;12;true;true;119
0052-A-4069-3732;;52;52;1493;Préfecture;17;true;true;142
0011-A-1208-3751;;11;11;1212;Mouézy;5;true;true;263
0227-B-3756-3162;;227;227;3758;Tertre;4;true;true;71
0052-A-4069-3732;;52;52;1521;Berry;20;true;true;345
0011-A-1208-3751;;11;11;1057;Laënnec;7;true;true;212
0228-A-4073-1578;;228;228;4053;Métairie;2;true;true;118
0052-A-4069-3732;;52;52;3120;Touche Milon;23;true;true;193
0011-A-1208-3751;;11;11;3753;Trois Marches;25;true;true;12
0228-B-1640-4074;;228;228;3510;Belle Epine;3;true;true;221
0052-A-4069-3732;;52;52;3710;Fouaye;26;true;true;12
0011-A-1533-1222;;11;11;3014;Breillou;9;true;true;69
0228-B-1640-4074;;228;228;3511;Courtines;4;true;true;188
0052-A-4069-3732-4066;;52;52;3505;Belle Epine;10;true;true;468
0011-A-1533-1222;;11;11;1208;Saint-Saëns;16;true;true;418
0229-A-2365-4212;;229;229;2365;Brossolette;1;true;true;427
0052-A-4069-3732-4066;;52;52;1497;Villejean-Université;17;true;true;220
0011-A-1533-1222;;11;11;1213;Croix Saint-Hélier;21;true;true;217
0229-A-2365-4212;;229;229;4211;Calvaire;7;true;true;460
0052-A-4069-3732-4066;;52;52;1521;Berry;19;true;true;220
0011-A-1533-1222;;11;11;1220;Kerviler;32;true;true;396
0229-A-2367-3869;;229;229;2308;Croix Madame;3;true;true;494
0052-A-4069-3732-4066;;52;52;3711;Vigne;26;true;true;34
0011-A-1533-3751;;11;11;1067;Bourgueil;3;true;true;98
0013-A-3016-2220-1440;;13;13;2211;Gaité;31;true;true;125
0052-A-4069-3732-4066;;52;52;3724;Clos des Cerisiers;29;true;true;146
0011-A-1533-3751;;11;11;2035;Forum;10;true;true;119
0013-A-3016-2220-1440;;13;13;2212;Roger Dodin;32;true;true;63
0052-A-4507-1553;;52;52;4054;La Chapelle Centre;8;true;true;33
0011-A-1533-3751;;11;11;1210;Cimetière de l'Est;18;true;true;399
0013-A-3016-2220-1440;;13;13;2264;Jean Jaurès;33;true;true;411
0052-A-4507-1553;;52;52;3505;Belle Epine;16;true;true;463
0011-A-1533-3751;;11;11;1245;Serpette;19;true;true;378
0013-A-3016-2220-1440;;13;13;2203;Médiathèque;35;true;true;249
0052-A-4507-1553;;52;52;3506;Décoparc;17;true;true;60
0011-A-1533-3751;;11;11;1054;Liberté TNB;25;true;true;224
0013-A-3016-2220-1440;;13;13;2235;Rossel;40;true;true;436
0052-B-1551-4507;;52;52;1553;Villejean-Université;2;true;true;472
0011-A-1533-3751;;11;11;1224;Robinot de St-Cyr;36;true;true;349
0013-A-3016-2220-1440;;13;13;2220;Gautrais;41;true;true;373
0052-B-1551-4507;;52;52;3510;Belle Epine;9;true;true;59
0011-B-1230-1242;;11;11;1234;Roazhon Park;5;true;true;496
0013-B-1390-3016-1467;;13;13;2271;25 Fusillés;8;true;true;149
0052-B-1551-4507;;52;52;4057;Sénestrais;15;true;true;17
0011-B-1230-1242;;11;11;1235;Géniaux;6;true;true;135
0013-B-1390-3016-1467;;13;13;1456;Coubertin;11;true;true;446
0052-B-1551-4507;;52;52;4511;Prés Verts;22;true;true;194
0011-B-1234-1208;;11;11;1240;Le Mail;7;true;true;411
0013-B-1390-3016-1467;;13;13;1464;Binquenais;19;true;true;418
0052-B-1553-4507;;52;52;1495;Préfecture;2;true;true;253
0011-B-1234-1208;;11;11;1091;Place de Bretagne;8;true;true;465
0013-B-1390-3016-1467;;13;13;1353;Torigné;22;true;true;485
0052-B-1553-4507;;52;52;1537;Léonard;3;true;true;492
0011-B-1234-1208;;11;11;1087;Champs Libres;11;true;true;166
0013-B-1390-3016-1467;;13;13;1467;Le Blosne;24;true;true;211
0052-B-1553-4507;;52;52;3509;Métrie;7;true;true;468
0011-B-1234-1533;;11;11;1239;Chèques Postaux;6;true;true;120
0013-B-1390-3016-1467;;13;13;1356;Galicie;25;true;true;147
0213-A-1668-3204;;213;213;3809;Bourgbarré Mairie;12;true;true;340
0052-B-1553-4507;;52;52;3501;Fougerolle;12;true;true;57
0011-B-1234-1533;;11;11;1477;Gares;12;true;true;361
0013-B-1390-3016-1467;;13;13;3020;Val Blanc;27;true;true;395
0213-A-1668-3204;;213;213;3839;Salle de Sports;13;true;true;3
0052-B-1553-4507;;52;52;4511;Prés Verts;21;true;true;430
0011-B-1234-1533;;11;11;1243;Croix Saint-Hélier;14;true;true;417
0013-B-1390-3016-1467;;13;13;3021;Rocade Sud;28;true;true;66
0213-A-1668-3801;;213;213;3218;Groupe Scolaire;5;true;true;198
0052-B-3732-1553;;52;52;3732;Ile des Bois;1;true;true;227
0011-B-1234-1533;;11;11;1244;Mouézy;15;true;true;420
0013-B-2220-1459;;13;13;2223;Abbé Grimault;4;true;true;302
0013-B-2220-1459;;13;13;2234;Pommerais;3;true;true;25
0213-A-1668-3801;;213;213;3219;Coteau;6;true;true;122
0052-B-3732-1553;;52;52;3717;Maison Neuve;2;true;true;197
0011-B-1234-1533;;11;11;1211;Serpette;16;true;true;470
0013-B-2220-1459;;13;13;1455;Lycée Bréquigny;16;true;true;61
0013-B-2220-1459;;13;13;2205;Roger Dodin;10;true;true;494
0213-A-1668-3801;;213;213;3808;La Motte;11;true;true;497
0052-B-3732-1553;;52;52;3709;Fouaye;7;true;true;435
0011-B-1234-1533;;11;11;1248;Pré Garel;19;true;true;282
0013-B-2220-1459;;13;13;1459;Henri Fréville;21;true;true;187
0013-B-2220-1459;;13;13;1456;Coubertin;17;true;true;1
0213-B-3811-1450;;213;213;3202;Frogerais;4;true;true;388
0052-B-3732-1553;;52;52;3102;Pie Neuve;8;true;true;412
0011-B-1556-4151;;11;11;1242;République;2;true;true;401
0013-B-2220-3016-1467;;13;13;2205;Roger Dodin;10;true;true;336
0013-B-2220-1459;;13;13;1623;Alma;20;true;true;289
0213-B-3811-1450;;213;213;3203;Petite Rochelle;5;true;true;458
0052-B-3732-1553;;52;52;3134;Nominoë;12;true;true;321
0011-B-1556-4151;;11;11;1088;Liberté TNB;3;true;true;399
0013-B-2220-3016-1467;;13;13;2227;Croix Verte;13;true;true;73
0013-B-2220-3016-1467;;13;13;2271;25 Fusillés;14;true;true;21
0213-B-3811-1450;;213;213;3209;Surcouf;8;true;true;462
0052-B-3732-1553;;52;52;1520;Bourbonnais;14;true;true;98
0011-B-1556-4151;;11;11;1087;Champs Libres;4;true;true;100
0013-B-2220-3016-1467;;13;13;1456;Coubertin;17;true;true;437
0013-B-2220-3016-1467;;13;13;1466;Hôpital Sud;29;true;true;129
0214-A-2052-1065;;214;214;1074;Gohier;16;true;true;361
0052-B-3732-4069;;52;52;3717;Maison Neuve;2;true;true;57
0011-B-1556-4151;;11;11;1248;Pré Garel;12;true;true;398
0013-B-2220-3016-1467;;13;13;1353;Torigné;28;true;true;343
0013-B-2220-3016-1467;;13;13;3022;Hallouvry;39;true;true;28
0214-A-2052-1065;;214;214;1076;Monnet;18;true;true;355
0052-B-3732-4069;;52;52;3102;Pie Neuve;8;true;true;365
0011-B-1556-4151;;11;11;2063;Monniais;16;true;true;41
0013-B-2220-3016-1467;;13;13;3016;Cucé;41;true;true;323
0014-A-9134-1222;;14;14;1152;Docteur Quentin;5;true;true;24
0214-A-2052-1065;;214;214;1065;La Poterie;19;true;true;383
0052-B-3732-4069;;52;52;3508;Vizeule;20;true;true;196
0011-B-3751-1208;;11;11;3751;ZI Ouest;1;true;true;123
0014-A-9134-1222;;14;14;1177;Beaulieu Restau U;3;true;true;324
0014-A-9134-1222;;14;14;1683;Turmel;6;true;true;366
0214-B-1077-2052;;214;214;1077;La Poterie;1;true;true;320
0052-B-3732-4069;;52;52;3511;Courtines;23;true;true;380
0011-B-3751-1208;;11;11;1232;Le Hô;7;true;true;64
0014-A-9134-1222;;14;14;1404;Trégain;10;true;true;1
0014-A-9134-1222;;14;14;1007;Assomption;7;true;true;21
0214-B-1077-2052;;214;214;1068;Gohier;4;true;true;336
0052-B-3732-4069;;52;52;3513;Pierre Texier;25;true;true;492
0011-B-3751-1208;;11;11;1234;Roazhon Park;9;true;true;124
0014-A-9134-1222;;14;14;1371;Lycée Mendès France;23;true;true;302
0014-A-9134-1222;;14;14;1406;Gast;12;true;true;407
0214-B-1077-2052;;214;214;1251;Veyettes;7;true;true;348
0052-B-3732-4069;;52;52;4058;Viennais;29;true;true;199
0011-B-3751-1208;;11;11;1239;Chèques Postaux;14;true;true;32
0014-A-9134-1222;;14;14;1543;Léonard;27;true;true;366
0014-A-9134-1222;;14;14;1428;Hôtel de Région;14;true;true;44
0214-B-1077-2052;;214;214;2040;Chalotais;16;true;true;313
0052-B-3732-4069-4067;;52;52;3717;Maison Neuve;2;true;true;81
0011-B-3751-1533;;11;11;1236;Kerviler;11;true;true;348
0014-A-9134-1222;;14;14;1499;Colin;36;true;true;106
0014-A-9134-1222;;14;14;1253;Monts d'Arrée;16;true;true;205
0214-B-1077-2052;;214;214;2068;Métairies Chalotais;18;true;true;328
0052-B-3732-4069-4067;;52;52;3103;Docteur Léon;9;true;true;73
0011-B-3751-1533;;11;11;1088;Liberté TNB;18;true;true;236
0014-A-9134-1222;;14;14;1421;Chambre Agriculture;37;true;true;349
0014-B-1234-9134;;14;14;1413;Villejean-Churchill;8;true;true;452
0214-B-2065-2052;;214;214;2040;Chalotais;2;true;true;286
0052-B-3732-4069-4067;;52;52;3512;Montgermont Mairie;24;true;true;461
0011-B-3751-1533;;11;11;1243;Croix Saint-Hélier;22;true;true;356
0014-B-1234-9134;;14;14;1666;Atalante Champeaux;4;true;true;421
0014-B-1234-9134;;14;14;1304;Cucillé - Frac;13;true;true;376
0214-B-2065-2052;;214;214;2067;Cesson Piscine;3;true;true;408
0052-B-3732-4069-4067;;52;52;4069;Besneraie;31;true;true;292
0011-B-3751-1533;;11;11;1244;Mouézy;23;true;true;328
0014-B-1234-9134;;14;14;1424;Cours Kennedy;9;true;true;3
0014-B-1234-9134;;14;14;1537;Léonard;15;true;true;226
0214-B-2065-2052;;214;214;2068;Métairies Chalotais;4;true;true;192
0053-A-1167-1499;;53;53;1167;République;1;true;true;360
0011-B-3751-1533;;11;11;1246;Cimetière de l'Est;25;true;true;406
0014-B-1234-9134;;14;14;1297;Villejean-Université;10;true;true;291
0014-B-1234-9134;;14;14;2864;Cerisaie;17;true;true;156
0215-B-1497-1711;;215;215;1497;Villejean-Université;1;true;true;268
0053-A-1167-1499;;53;53;1310;Marbeuf;5;true;true;405
0011-B-3751-1533;;11;11;1248;Pré Garel;27;true;true;114
0014-B-1234-9134;;14;14;1040;Donelière;20;true;true;2
0014-B-1234-9134;;14;14;1625;Armorique;22;true;true;116
0216-A-2088-1007;;216;216;2006;Petits Champs;3;true;true;480
0053-A-1167-4267;;53;53;1540;Pont de Bretagne;2;true;true;132
0011-B-3751-1533;;11;11;1072;CARSAT;36;true;true;481
0014-B-1234-9134;;14;14;1426;Bellangerais;23;true;true;68
0014-B-1234-9134;;14;14;1684;Turmel;36;true;true;248
0216-A-2088-1007;;216;216;2009;Fontenelle;6;true;true;123
0053-A-1167-4267;;53;53;1414;Merlin;7;true;true;469
0011-B-3751-1533;;11;11;1073;Ronceray;37;true;true;42
0014-B-1234-9134;;14;14;1288;Neruda;25;true;true;162
0014-B-1234-9134;;14;14;1111;Docteur Quentin;37;true;true;470
0216-B-1033-2088;;216;216;1314;IUT;3;true;true;92
0053-A-1167-4267;;53;53;3764;Vallée;15;true;true;206
0011-B-3751-1533;;11;11;1074;Gohier;38;true;true;358
0014-B-1234-9134;;14;14;1289;Monts d'Arrée;26;true;true;285
0031-A-2088-1190;;31;31;2006;Petits Champs;3;true;true;396
0216-B-1033-2088;;216;216;2042;Les Lacs;5;true;true;35
0053-A-1167-4267;;53;53;4257;Rochers;25;true;true;264
0011-B-3751-1533;;11;11;1076;Monnet;40;true;true;262
0014-B-1234-9134;;14;14;1427;Hélias;27;true;true;405
0031-A-2088-1190;;31;31;2056;Cesson Mairie;7;true;true;425
0216-B-1033-2088;;216;216;2027;Fontenelle;7;true;true;147
0053-A-1167-4267;;53;53;4267;Ville aux Archers;27;true;true;88
0012-A-1669-1343;;12;12;1412;Cours Kennedy;2;true;true;292
0014-B-1234-9134;;14;14;1375;Gast;30;true;true;144
0031-A-2088-1190;;31;31;2016;Taillis;11;true;true;335
0216-B-1033-2088;;216;216;2028;La Coulée;8;true;true;39
0053-A-1167-4267-4302;;53;53;1293;Guilloux;4;true;true;442
0012-A-1669-1343;;12;12;1671;La Harpe;4;true;true;492
0014-B-1234-9134;;14;14;1376;Europe;31;true;true;168
0031-A-2088-1190;;31;31;2017;Champs Péans;12;true;true;202
0216-B-1033-2088;;216;216;2088;Stade Dézerseul;12;true;true;71
0053-A-1167-4267-4302;;53;53;3760;Champ Noël;10;true;true;220
0012-A-1669-1343;;12;12;1672;Meynier;5;true;true;324
0014-B-1234-9134;;14;14;1202;Beaulieu Cité U;39;true;true;407
0031-A-2088-1190;;31;31;1178;Beaulieu Cité U;16;true;true;494
0217-A-2048-1007;;217;217;2048;Cormier;1;true;true;465
0053-A-1167-4267-4302;;53;53;4310;L'Hermitage Gare;21;true;true;499
0012-A-1669-1343;;12;12;1675;Mandela;8;true;true;325
